socks5://152.53.171.242:56109,FR,Unknown
socks5://194.163.167.32:1080,FR,Lauterbourg
socks5://194.163.182.6:1080,FR,Unknown
socks5://185.194.217.97:1080,FR,Lauterbourg
socks5://152.53.171.242:12542,FR,Unknown
socks5://152.53.171.242:14949,FR,Unknown
socks5://152.53.171.242:33655,FR,Unknown
socks5://152.53.171.242:58345,FR,Unknown
socks5://152.53.171.242:10099,FR,Unknown
socks5://152.53.171.242:13341,FR,Unknown
socks5://152.53.171.242:15729,FR,Unknown
socks5://152.53.171.242:15753,FR,Unknown
socks5://152.53.171.242:23071,FR,Unknown
socks5://152.53.171.242:58331,FR,Unknown
socks5://152.53.171.242:30203,FR,Unknown
socks5://36.255.98.179:17190,FR,Unknown
socks5://152.53.171.242:30590,FR,Unknown
socks5://152.53.171.242:17637,FR,Unknown
socks5://152.53.171.242:54121,FR,Unknown
http://51.38.191.151:443,FR,Unknown
http://144.91.90.109:443,FR,Unknown
http://89.117.55.119:443,FR,Unknown
http://51.254.213.34:443,FR,Unknown
http://62.138.18.91:443,FR,Unknown
http://130.180.208.145:443,FR,Unknown
http://51.83.190.248:443,FR,Unknown
http://162.19.49.131:443,FR,Unknown
http://94.23.9.170:443,FR,Unknown
http://212.83.168.126:8081,FR,Unknown
http://84.17.43.225:9443,FR,Unknown
http://5.189.184.6:443,FR,Unknown
http://51.159.28.39:443,FR,Unknown
http://163.172.53.142:443,FR,Unknown
http://163.172.167.48:443,FR,Unknown
http://212.47.232.28:443,FR,Unknown
http://173.249.37.45:5006,FR,Unknown
http://78.153.225.20:443,FR,Unknown
http://173.249.37.45:5051,FR,Unknown
http://152.228.163.79:443,FR,Unknown
http://46.35.9.110:80,FR,Courri?res
http://89.168.62.82:3225,FR,Unknown
http://40.89.145.14:80,FR,Paris
http://212.47.232.28:80,FR,Paris
http://202.133.88.173:80,FR,Paris
http://173.212.246.157:3128,FR,Lauterbourg
http://51.159.66.158:3128,FR,Unknown
http://207.180.254.198:8080,FR,Unknown
http://158.178.203.189:3143,FR,Unknown
http://173.245.49.161:80,FR,Paris
http://173.245.49.71:80,FR,Paris
http://173.245.49.252:80,FR,Paris
http://173.245.49.101:80,FR,Paris
http://173.245.49.10:80,FR,Paris
http://173.245.49.93:80,FR,Paris
http://188.165.199.207:80,FR,
http://173.245.49.40:80,FR,Paris
http://173.245.49.240:80,FR,Paris
http://178.170.43.106:8081,FR,
http://173.245.49.3:80,FR,Paris
http://173.245.49.89:80,FR,Paris
http://163.172.167.48:80,FR,Paris
http://173.245.49.66:80,FR,Paris
http://173.245.49.162:80,FR,Paris
http://173.245.49.152:80,FR,Paris
http://173.245.49.192:80,FR,Paris
http://173.245.49.217:80,FR,Paris
http://173.245.49.9:80,FR,Paris
http://173.245.49.200:80,FR,Paris
http://173.245.49.185:80,FR,Paris
http://173.245.49.230:80,FR,Paris
http://173.245.49.207:80,FR,Paris
http://173.245.49.158:80,FR,Paris
http://173.245.49.51:80,FR,Paris
http://173.245.49.85:80,FR,Paris
http://173.245.49.38:80,FR,Paris
http://173.245.49.91:80,FR,Paris
http://173.245.49.206:80,FR,Paris
http://173.245.49.174:80,FR,Paris
http://173.245.49.77:80,FR,Paris
http://173.245.49.221:80,FR,Paris
http://173.245.49.134:80,FR,Paris
http://173.245.49.28:80,FR,Paris
http://173.245.49.52:80,FR,Paris
http://173.245.49.183:80,FR,Paris
http://173.245.49.106:80,FR,Paris
http://173.245.49.145:80,FR,Paris
http://173.245.49.47:80,FR,Paris
http://173.245.49.12:80,FR,Paris
http://173.245.49.98:80,FR,Paris
http://173.245.49.8:80,FR,Paris
http://173.245.49.96:80,FR,Paris
http://173.245.49.120:80,FR,Paris
http://173.245.49.215:80,FR,Paris
http://173.245.49.64:80,FR,Paris